0
0
1
0
0
0
0
0
0
0
1
1
1
0
0
6472
0
33816
33816
44
0
65508
6144
0
28
0
33816
33816
514
12288
44
0
65508
6144
0
28
0
33816
65500
1
1
1
32
514
65535
23444
52
1026
1
8192
1
6147
1
0
0
0
33816
65080
0
32
1
8
8
0
65508
0
33824
33816
64992
65188
0
28
0
33816
33816
20
4
65524
33816
33916
20
4
65524
61184
1
0
0
9888
0
22692
0
0
0
40
0
0
0
100
12
16
0
12288
65520
12291
100
16
0
0
65452
20
28
4096
32779
32769
256
32773
1
1
8
20872
140
12289
7
8
32
40
48
64
1
10240
14336
4
14336
32
40
48
64
328
65
65
65
31892
1024
2048
0
31888
1
2
31890
1
1
36
1
1
31889
31888
31892
1472
10240
12288
1
0
10240
10240
10240
2048
1
1
0
31889
1
2
31891
40
31888
31888
1
1
0
49153
20
28
0
0
6144
65520
6144
16
20
24
28
6144
6144
6144
6144
6144
6144
6144
6144
6144
6144
65392
6144
6144
6144
6144
6144
6144
6144
6144
6144
6144
6144
6144
6144
6144
0
65264
4096
16
20
24
28
14336
16384
18432
20480
22528
24576
26624
28672
30720
32768
65136
36864
38912
40960
43008
45056
47104
49152
51200
53248
55296
57344
59392
61440
63488
65464
48
36
44
56
64
0
0
0
344
0
6147
0
65535
1688
24
1
32
8192
16
49152
7168
16
0
0
0
0
3596
0
0
3484
16
8195
8192
8195
8195
65535
0
65535
3668
0
0
0
0
0
3364
47107
47104
12
1428
1040
504
24
0
1
0
6147
255
65535
1320
24
1
49152
6144
49152
38912
65535
0
0
28
0
3244
0
0
3132
16
10243
28
10243
10243
65535
0
0
0
28
0
3124
0
1040
0
47104
32
47104
12
1076
1040
49152
132
0
6147
255
65535
968
24
1
8192
8192
6144
12
0
12
0
255
0
0
36
44
52
60
68
72
840
65392
8195
0
65024
255
64648
8
8
6144
58368
16384
0
0
0
38912
0
2708
0
0
2596
16
8195
61440
724
716
61440
0
65535
2780
0
0
0
0
0
2476
47107
61440
596
588
61440
16
0
0
0
16
2388
0
0
0
0
2348
0
0
0
45056
6147
16
0
47107
58368
0
8192
24
12288
47104
64952
9216
9216
49152
0
65535
2436
0
0
0
0
0
1040
8192
32
8195
8195
65534
8192
0
0
0
0
2132
0
1040
0
49152
40
45056
124
116
45056
38912
59392
64672
64584
64232
63864
0
0
65534
65534
63988
65534
45056
65535
65535
65535
65535
28
0
40
48
56
64
0
0
0
384
0
6147
0
8195
0
8
26552
49152
32
50176
50176
45056
0
65535
1892
0
0
0
0
1596
16
8195
8192
8195
8192
1512
0
1788
0
0
0
0
1492
0
8192
28
8195
8195
47104
49152
0
32
40
48
56
64
8
24
0
1
0
6147
255
65535
1232
24
1
32
10240
53248
45056
65535
0
0
0
1316
0
0
1040
8192
36
8195
8192
20
47104
0
65535
1388
0
0
0
0
1092
51200
65172
47104
12291
0
65535
108
255
10243
16
24
26552
32
364
16387
38915
38912
38915
1
8192
868
65452
8195
0
65128
255
6147
24
24
16
50176
0
0
0
45056
0
884
0
0
1040
8192
28
8195
8195
47104
0
65535
964
0
0
0
0
668
53248
28
45059
45059
47104
45056
49152
56320
56320
16
0
65535
820
0
0
0
0
0
1040
10240
32
10243
10243
65534
10240
0
0
0
0
516
0
1040
0
45056
32
45059
45059
65534
1040
51200
65535
65535
0
0
45056
0
292
0
0
0
0
252
16
6144
16
1
1040
65535
45059
12288
0
40
38915
12288
104
57344
38912
38915
1
8192
55296
64200
64320
64612
16
16
64588
65440
64028
65208
65088
0
8192
76
12
0
0
10240
0
65520
12
0
0
0
0
8
124
32
112
12288
0
12
80
72
16
65532
10240
61440
63488
65535
6144
8
0
8
12
0
8
144
0
12288
12288
0
12
100
0
65535
36864
10240
10240
65535
6144
12
1
12
65500
0
4
8
65472
40
65535
0
65535
0
0
16
28
56
16
65535
0
0
64980
0
65535
0
0
64940
16
6144
16
1
0
1040
65535
64876
0
53248
64852
6144
0
28
40
48
56
8
0
6147
255
24
1
8
8
26552
8
255
6147
24
26552
8
16
26552
8
65504
28
0
0
26808
12
0
59016
65500
0
0
100
28036
116
28004
148
27972
140
65535
4
1
0
32
36
26880
28
28036
65428
4
65460
0
0
32
36
8
12
32
31960
0
0
104
28036
116
28004
156
27972
148
65535
4
1
0
28
8
0
0
28036
65428
4
65460
0
3384
0
32
36
8
12
0
26816
28
0
0
1
0
8
1
